Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-04-11,TATAMOTORS,EQ,216.05,216.6,219.2,213.3,218.25,218.2,216.66,41859862,906929391590000.0,231220,7864816,0.18789999999999998
2019-04-12,TATAMOTORS,EQ,218.2,218.95,219.0,215.0,215.6,215.95,216.29,21788548,471254394485000.06,134047,3627425,0.16649999999999998
2019-04-15,TATAMOTORS,EQ,215.95,217.15,233.25,217.15,232.0,231.75,227.85,57283251,1305174336305000.0,299058,9069259,0.1583
2019-04-16,TATAMOTORS,EQ,231.75,233.8,234.1,225.65,230.45,230.5,229.64,41653657,956516686635000.0,249211,8496008,0.204
2019-04-18,TATAMOTORS,EQ,230.5,231.9,239.3,230.6,235.8,236.25,236.43,42451178,1003673305200000.0,235133,5229698,0.1232
2019-04-22,TATAMOTORS,EQ,236.25,235.0,239.35,231.7,235.3,234.85,235.72,30282217,713812803430000.0,163979,2837604,0.09369999999999999
2019-04-23,TATAMOTORS,EQ,234.85,235.0,235.85,230.25,232.8,231.65,233.63,18975358,443313279939999.94,102982,2693826,0.142
2019-04-24,TATAMOTORS,EQ,231.65,231.65,232.95,217.6,224.25,223.6,221.97,50317411,1116884569879999.9,259007,7929268,0.1576
2019-04-25,TATAMOTORS,EQ,223.6,223.4,225.9,220.25,221.2,221.85,222.66,27132908,604135150030000.0,175688,6669228,0.2458
2019-04-26,TATAMOTORS,EQ,221.85,221.9,221.9,214.0,215.45,215.6,216.99,26038093,564997207650000.0,174394,3958818,0.152
2019-04-30,TATAMOTORS,EQ,215.6,216.2,218.65,210.3,214.6,214.3,213.34,21289116,454189623435000.06,144149,5485720,0.2577
2019-05-02,TATAMOTORS,EQ,214.3,211.0,212.65,206.5,206.9,207.3,209.34,21986007,460252764114999.94,141091,4234372,0.19260000000000002
2019-05-03,TATAMOTORS,EQ,207.3,205.0,213.65,203.05,209.55,209.45,210.42,37153857,781783556415000.0,231544,3304862,0.08900000000000001
2019-05-06,TATAMOTORS,EQ,209.45,204.0,204.5,198.0,200.1,199.8,200.26,30117667,603142851055000.0,163024,4334655,0.1439
2019-05-07,TATAMOTORS,EQ,199.8,201.7,202.85,189.35,190.0,190.95,196.51,30516908,599702791340000.0,182524,4826041,0.15810000000000002
2019-05-08,TATAMOTORS,EQ,190.95,190.0,190.9,183.8,185.0,185.1,187.16,28443735,532339044400000.0,172330,6865902,0.2414
2019-05-09,TATAMOTORS,EQ,185.1,184.3,189.8,182.3,186.2,186.35,186.1,32841616,611171390070000.0,147186,4940082,0.1504
2019-05-10,TATAMOTORS,EQ,186.35,187.0,190.6,184.3,184.95,185.9,187.54,28910719,542196340195000.0,159321,4931428,0.1706
2019-05-13,TATAMOTORS,EQ,185.9,186.2,187.15,179.6,180.2,180.75,183.68,15373536,282376075355000.0,99001,3228222,0.21
2019-05-14,TATAMOTORS,EQ,180.75,178.25,186.05,177.8,185.2,184.5,182.3,21412933,390355885770000.0,110728,2477417,0.11570000000000001
2019-05-15,TATAMOTORS,EQ,184.5,185.55,185.95,167.4,170.7,169.45,175.18,31427815,550540922655000.0,195711,6310644,0.20079999999999998
2019-05-16,TATAMOTORS,EQ,169.45,176.0,177.55,172.8,175.25,175.4,174.86,30308248,529968318745000.0,165112,5480229,0.1808
2019-05-17,TATAMOTORS,EQ,175.4,174.95,177.7,170.2,176.85,176.85,174.06,21575989,375554832450000.0,122883,2724866,0.12630000000000002
2019-05-20,TATAMOTORS,EQ,176.85,181.45,192.0,179.25,189.5,190.15,186.02,29873588,555695262660000.06,180652,3548937,0.11880000000000002
2019-05-21,TATAMOTORS,EQ,190.15,185.25,186.9,174.05,177.6,176.8,179.38,57822527,1037211387625000.0,325921,8980332,0.1553
2019-05-22,TATAMOTORS,EQ,176.8,177.6,180.4,174.8,179.5,179.1,177.76,25845734,459445374145000.0,152934,3983339,0.15410000000000001
2019-05-23,TATAMOTORS,EQ,179.1,182.85,182.85,173.5,175.35,175.15,178.72,22912106,409496137075000.0,140448,3406057,0.1487
2019-05-24,TATAMOTORS,EQ,175.15,177.0,183.5,175.35,181.7,182.3,179.93,22494409,404741668405000.0,117944,3339145,0.1484
2019-05-27,TATAMOTORS,EQ,182.3,181.75,183.5,179.3,181.0,181.35,181.44,14774311,268064806569999.97,84608,1819120,0.1231
2019-05-28,TATAMOTORS,EQ,181.35,181.35,185.3,179.8,179.85,180.25,182.08,23272915,423750242010000.0,145073,7459535,0.32049999999999995
2019-05-29,TATAMOTORS,EQ,180.25,179.85,180.0,175.35,176.45,176.35,176.89,15222008,269254843310000.0,86308,3045803,0.20010000000000003
2019-05-30,TATAMOTORS,EQ,176.35,177.5,178.5,173.1,175.4,175.15,175.47,18078726,317231764095000.0,111853,4091023,0.2263
2019-05-31,TATAMOTORS,EQ,175.15,177.8,177.85,170.0,172.55,172.6,173.13,21488115,372022976080000.0,117718,5828066,0.2712
2019-06-03,TATAMOTORS,EQ,172.6,170.5,175.0,168.4,175.0,174.5,172.8,21288078,367866305555000.0,107128,2714275,0.1275
2019-06-04,TATAMOTORS,EQ,174.5,174.25,177.2,172.4,173.1,173.25,173.94,17428731,303157257060000.0,106012,3971756,0.2279
2019-06-06,TATAMOTORS,EQ,173.25,174.05,175.85,168.85,169.9,169.7,172.06,16874819,290348576045000.0,102208,3318829,0.1967
2019-06-07,TATAMOTORS,EQ,169.7,169.9,171.7,167.25,169.3,169.5,169.75,14465703,245550021950000.0,81066,1573665,0.10880000000000001
2019-06-10,TATAMOTORS,EQ,169.5,170.9,172.05,163.55,166.85,166.2,166.98,20209862,337466181170000.0,126663,3703420,0.1832
2019-06-11,TATAMOTORS,EQ,166.2,166.85,171.9,165.65,170.9,170.75,169.32,20363493,344801962045000.0,119877,2220989,0.1091
2019-06-12,TATAMOTORS,EQ,170.75,170.9,172.2,168.1,169.3,169.05,169.98,12819208,217899604469999.97,68194,1590508,0.1241
2019-06-13,TATAMOTORS,EQ,169.05,166.9,168.9,164.5,167.65,167.4,166.56,15144315,252244719169999.97,85391,1784306,0.1178
2019-06-14,TATAMOTORS,EQ,167.4,167.5,167.5,163.5,163.75,164.2,165.48,10920508,180712117300000.0,67150,1902418,0.17420000000000002
2019-06-17,TATAMOTORS,EQ,164.2,163.75,164.15,158.0,158.5,158.75,160.84,14381813,231316676565000.0,93749,2757010,0.1865
2019-06-18,TATAMOTORS,EQ,158.75,159.0,161.0,156.75,158.7,158.3,159.07,14003043,222740205815000.0,87506,1784810,0.1226
2019-06-19,TATAMOTORS,EQ,158.3,160.0,163.75,152.5,155.0,154.65,156.49,25257018,395252880375000.0,153493,7613199,0.3014
2019-06-20,TATAMOTORS,EQ,154.65,153.45,160.0,152.15,158.95,159.25,155.76,19247947,299796762095000.0,105331,4603316,0.23920000000000002
2019-06-21,TATAMOTORS,EQ,159.25,155.0,160.75,154.5,158.75,158.9,157.72,23304207,367560161460000.0,122483,3171589,0.1361
2019-06-24,TATAMOTORS,EQ,158.9,158.7,160.2,156.2,158.9,159.3,158.37,13185118,208811895685000.0,74307,1297163,0.0984
2019-06-25,TATAMOTORS,EQ,159.3,158.0,161.0,156.85,160.35,160.45,159.27,13368928,212932265305000.0,68267,1486819,0.1112
2019-06-26,TATAMOTORS,EQ,160.45,160.1,162.2,158.75,160.9,161.1,160.65,18481332,296898408920000.0,87056,3701464,0.2003
2019-06-27,TATAMOTORS,EQ,161.1,161.85,168.0,161.1,165.1,165.85,165.14,26612983,439489721725000.0,129181,3807114,0.1431
2019-06-28,TATAMOTORS,EQ,165.85,165.2,166.75,161.35,162.45,162.55,164.36,15092229,248053078565000.0,81036,1909425,0.1265
2019-07-01,TATAMOTORS,EQ,162.55,163.7,169.4,163.2,167.6,168.0,167.23,23990900,401204205730000.0,125382,4415806,0.1841
2019-07-02,TATAMOTORS,EQ,168.0,166.8,167.35,161.35,163.5,163.75,164.09,16903683,277380115619999.97,91343,1960386,0.11599999999999999
2019-07-03,TATAMOTORS,EQ,163.75,163.75,165.0,161.7,162.55,162.3,163.01,13606179,221793654080000.03,68089,2559855,0.1881
2019-07-04,TATAMOTORS,EQ,162.3,162.5,167.75,162.0,165.15,165.2,165.5,19512938,322933536935000.0,99930,1707124,0.08750000000000001
2019-07-05,TATAMOTORS,EQ,165.2,165.15,166.95,159.5,159.85,160.2,163.57,14374084,235121677525000.0,80341,2084801,0.145
2019-07-08,TATAMOTORS,EQ,160.2,159.35,159.5,153.5,155.1,154.55,155.32,15149035,235294964840000.0,91974,2528013,0.16690000000000002
2019-07-09,TATAMOTORS,EQ,154.55,154.0,157.15,152.75,155.8,155.8,155.18,16112345,250027957310000.0,86658,1720770,0.1068
2019-07-10,TATAMOTORS,EQ,155.8,156.25,156.25,149.1,151.9,151.65,151.34,31737846,480317037550000.0,158316,6913605,0.21780000000000002
2019-07-11,TATAMOTORS,EQ,151.65,153.0,157.7,150.35,156.5,156.8,154.52,24099895,372391608350000.0,129005,2392257,0.0993
2019-07-12,TATAMOTORS,EQ,156.8,155.9,162.85,154.0,159.0,159.3,159.01,27307153,434216983585000.06,140682,2296112,0.08410000000000001
2019-07-15,TATAMOTORS,EQ,159.3,159.0,162.6,157.85,160.35,160.95,160.48,19924720,319753753700000.0,106165,4059979,0.20379999999999998
2019-07-16,TATAMOTORS,EQ,160.95,159.8,170.95,159.05,170.35,170.0,167.26,39025331,652743775450000.0,193736,6184826,0.1585
2019-07-17,TATAMOTORS,EQ,170.0,170.0,172.35,166.3,168.05,167.9,168.87,25236730,426165452235000.0,133019,4307502,0.17070000000000002
2019-07-18,TATAMOTORS,EQ,167.9,167.25,167.25,160.0,161.0,160.75,162.83,19055022,310272793865000.0,113728,3195874,0.1677
2019-07-19,TATAMOTORS,EQ,160.75,161.45,162.4,153.85,155.2,154.85,156.94,18954216,297468723880000.0,105612,2477646,0.1307
2019-07-22,TATAMOTORS,EQ,154.85,155.45,159.3,155.25,156.65,156.75,157.0,15995349,251129278565000.0,88371,1852615,0.1158
2019-07-23,TATAMOTORS,EQ,156.75,157.4,159.0,154.8,156.15,156.2,156.69,12942555,202794933940000.0,73078,1920283,0.1484
2019-07-24,TATAMOTORS,EQ,156.2,156.35,157.55,150.5,151.3,151.25,152.73,16292964,248848559894999.97,91056,3043490,0.1868
2019-07-25,TATAMOTORS,EQ,151.25,151.3,152.5,143.75,144.0,144.3,147.11,34364032,505533053930000.0,183196,4738933,0.1379
2019-07-26,TATAMOTORS,EQ,144.3,138.1,150.15,138.1,148.2,147.15,146.0,83905651,1225004538545000.0,353350,4785613,0.057
2019-07-29,TATAMOTORS,EQ,147.15,146.9,146.9,136.85,137.8,137.55,140.25,38844222,544796149595000.0,201161,5288697,0.1362
2019-07-30,TATAMOTORS,EQ,137.55,138.0,139.7,132.6,133.7,133.45,136.39,35725524,487269998514999.94,185991,4895639,0.13699999999999998
2019-07-31,TATAMOTORS,EQ,133.45,133.5,136.4,132.5,135.75,135.6,134.39,27024859,363179950060000.0,136081,5650892,0.2091
2019-08-01,TATAMOTORS,EQ,135.6,135.5,136.3,127.55,129.7,129.55,130.54,38991424,509007686714999.94,207269,6219720,0.1595
2019-08-02,TATAMOTORS,EQ,129.55,128.5,133.2,127.0,130.15,130.7,130.37,44016138,573853294155000.0,221995,4686985,0.10650000000000001
2019-08-05,TATAMOTORS,EQ,130.7,128.0,128.2,122.3,124.0,123.75,124.57,35452262,441643040585000.06,180347,3361264,0.09480000000000001
2019-08-06,TATAMOTORS,EQ,123.75,123.05,126.55,121.75,122.25,122.5,123.83,34790369,430824956650000.0,154007,7413590,0.21309999999999998
2019-08-07,TATAMOTORS,EQ,122.5,122.6,123.85,116.5,117.2,117.4,120.41,37287779,448976001650000.0,159615,5667704,0.152
2019-08-08,TATAMOTORS,EQ,117.4,118.0,125.0,116.9,124.0,124.05,120.72,35876237,433092703145000.0,158597,3929962,0.1095
2019-08-09,TATAMOTORS,EQ,124.05,124.5,126.5,120.7,122.55,122.05,123.11,39245417,483131560760000.06,178731,2544662,0.06480000000000001
2019-08-13,TATAMOTORS,EQ,122.05,123.8,126.3,121.0,121.65,121.95,123.42,35498118,438129030155000.0,165227,4503581,0.12689999999999999
2019-08-14,TATAMOTORS,EQ,121.95,122.7,123.8,118.6,120.75,120.9,121.03,30136178,364731236530000.0,152935,2373370,0.0788
2019-08-16,TATAMOTORS,EQ,120.9,119.9,122.45,117.35,120.65,121.35,119.73,35264621,422215412740000.0,144070,2313661,0.06559999999999999
2019-08-19,TATAMOTORS,EQ,121.35,121.2,122.6,120.0,121.25,120.8,121.12,23194786,280939082965000.0,85169,1855893,0.08
2019-08-20,TATAMOTORS,EQ,120.8,120.0,124.8,119.0,123.8,123.85,122.2,34809225,425381854585000.0,139469,4202703,0.1207
2019-08-21,TATAMOTORS,EQ,123.85,123.0,123.0,109.5,112.0,112.4,114.84,83509593,959059624510000.0,298193,11475479,0.1374
2019-08-22,TATAMOTORS,EQ,112.4,112.0,114.0,106.2,108.05,107.7,110.03,58612708,644926736030000.0,188547,10848128,0.18510000000000001
2019-08-23,TATAMOTORS,EQ,107.7,108.9,111.6,107.65,111.5,111.05,109.52,41178606,451000683235000.06,153440,5025233,0.122
2019-08-26,TATAMOTORS,EQ,111.05,114.55,115.4,106.8,110.5,110.55,110.45,47757623,527469012135000.06,175714,3585932,0.0751
2019-08-27,TATAMOTORS,EQ,110.55,112.7,121.4,111.8,120.45,120.35,117.85,70636441,832471873915000.0,281051,9082917,0.1286
2019-08-28,TATAMOTORS,EQ,120.35,120.55,124.0,114.8,116.7,116.35,119.62,74245952,888103235090000.0,291912,4810892,0.06480000000000001
2019-08-29,TATAMOTORS,EQ,116.35,116.5,118.5,112.1,114.45,114.3,114.85,48098849,552419785830000.0,170324,3616212,0.0752
2019-08-30,TATAMOTORS,EQ,114.3,115.6,117.3,112.0,116.5,116.7,114.6,42250518,484169904280000.0,160152,4436000,0.105
2019-09-03,TATAMOTORS,EQ,116.7,113.05,115.35,111.2,112.0,112.65,113.05,36905736,417206972525000.0,136732,1979195,0.0536
2019-09-04,TATAMOTORS,EQ,112.65,112.0,113.0,106.0,109.75,109.5,108.57,76317447,828578083140000.0,252504,10794440,0.1414
2019-09-05,TATAMOTORS,EQ,109.5,109.75,119.35,109.5,118.35,118.05,115.24,75789807,873378289629999.9,249817,4735206,0.0625
2019-09-06,TATAMOTORS,EQ,118.05,118.35,122.3,116.55,121.25,121.25,119.28,67761586,808248344695000.0,215641,2645389,0.039
2019-09-09,TATAMOTORS,EQ,121.25,119.0,122.6,117.35,121.8,121.9,120.38,51297512,617498596095000.0,177222,1975299,0.0385
2019-09-11,TATAMOTORS,EQ,121.9,127.0,135.0,125.3,134.9,134.35,130.86,96568372,1263730623905000.0,339751,6729440,0.0697
2019-09-12,TATAMOTORS,EQ,134.35,134.6,135.35,126.7,129.25,127.95,130.11,72084195,937920700675000.0,234911,6277821,0.08710000000000001
2019-09-13,TATAMOTORS,EQ,127.95,129.2,130.95,125.5,129.6,129.55,128.31,69088728,886454396075000.0,219931,2890925,0.0418
2019-09-16,TATAMOTORS,EQ,129.55,128.0,130.3,126.5,128.8,128.6,128.49,40951047,526170315555000.0,138411,2513604,0.061399999999999996
2019-09-17,TATAMOTORS,EQ,128.6,129.0,130.5,121.35,122.2,122.0,125.69,47652658,598963706365000.0,159534,4261792,0.0894
2019-09-18,TATAMOTORS,EQ,122.0,123.05,125.9,120.5,122.6,121.75,122.5,53048836,649841154340000.0,171845,7204704,0.1358
2019-09-19,TATAMOTORS,EQ,121.75,123.5,125.35,121.2,124.2,124.2,123.51,51011848,630058363170000.0,190065,6694822,0.13119999999999998
2019-09-20,TATAMOTORS,EQ,124.2,125.0,137.75,122.6,133.15,133.25,131.52,89223235,1173419408440000.0,316158,14462713,0.16210000000000002
2019-09-23,TATAMOTORS,EQ,133.25,135.0,138.4,126.5,127.7,127.9,129.85,51032391,662665270845000.0,213794,7719092,0.15130000000000002
2019-09-24,TATAMOTORS,EQ,127.9,128.05,132.2,128.0,131.4,130.9,130.43,41659100,543371671880000.0,173224,4515901,0.1084
2019-09-25,TATAMOTORS,EQ,130.9,129.9,129.9,121.5,123.15,123.05,124.21,47567575,590857808755000.0,185967,7558270,0.1589
2019-09-26,TATAMOTORS,EQ,123.05,123.9,127.25,122.8,124.4,124.5,124.8,45866398,572402799765000.0,193163,6962030,0.1518
2019-09-27,TATAMOTORS,EQ,124.5,122.0,122.45,118.2,120.1,119.9,120.03,45875793,550642800075000.0,188975,3176134,0.0692
2019-09-30,TATAMOTORS,EQ,119.9,120.65,120.85,116.4,117.45,117.45,118.06,32158885,379656536710000.0,115046,2922778,0.0909
2019-10-01,TATAMOTORS,EQ,117.45,118.0,119.85,113.0,115.0,115.3,116.91,40232789,470379868639999.94,155181,2480875,0.0617
2019-10-03,TATAMOTORS,EQ,115.3,112.65,123.5,112.65,122.65,122.4,120.83,65103359,786612764770000.0,234403,5867726,0.0901
2019-10-04,TATAMOTORS,EQ,122.4,122.8,123.8,118.8,119.05,119.65,121.24,35712218,432979668555000.0,122515,4280981,0.1199
2019-10-07,TATAMOTORS,EQ,119.65,120.25,120.55,116.35,117.4,117.5,118.59,35471184,420651468995000.0,131962,6009613,0.16940000000000002
2019-10-09,TATAMOTORS,EQ,117.5,118.5,121.7,115.45,120.95,120.9,118.42,44666296,528934676805000.0,157065,4581191,0.1026
2019-10-10,TATAMOTORS,EQ,120.9,119.3,119.7,116.2,116.8,116.8,117.54,31229192,367077476945000.0,117692,2398999,0.0768
2019-10-11,TATAMOTORS,EQ,116.8,118.05,122.2,117.25,121.15,121.3,119.71,41027561,491132194675000.0,133759,3106476,0.0757
2019-10-14,TATAMOTORS,EQ,121.3,122.6,130.0,122.5,127.4,127.85,127.75,68048611,869334110315000.0,226951,8027202,0.11800000000000001
2019-10-15,TATAMOTORS,EQ,127.85,127.1,128.9,123.7,126.55,126.95,126.05,57548920,725396972515000.0,188137,5543853,0.09630000000000001
2019-10-16,TATAMOTORS,EQ,126.95,127.3,128.3,124.5,125.9,125.85,126.33,31522518,398233657130000.0,116464,2019726,0.0641
2019-10-17,TATAMOTORS,EQ,125.85,127.1,144.35,125.1,142.55,139.5,134.19,67933615,911577715404999.9,219228,14873819,0.2189
2019-10-18,TATAMOTORS,EQ,139.5,139.0,141.8,135.6,136.6,136.85,137.97,64884113,895237203335000.0,248963,6918673,0.1066
2019-10-22,TATAMOTORS,EQ,136.85,133.35,135.6,129.8,131.35,131.75,132.75,53532482,710636942980000.0,231910,6414974,0.1198
2019-10-23,TATAMOTORS,EQ,131.75,130.45,133.8,127.25,132.3,132.65,131.2,50293574,659871979315000.0,175970,3751536,0.0746
2019-10-24,TATAMOTORS,EQ,132.65,133.0,135.15,130.5,133.85,133.5,133.14,41951668,558554998220000.0,154844,5869600,0.1399
2019-10-25,TATAMOTORS,EQ,133.5,132.0,133.0,125.7,126.25,126.85,129.15,42868958,553635617670000.0,154653,4760937,0.11109999999999999
2019-10-27,TATAMOTORS,EQ,126.85,139.5,150.7,139.5,149.5,147.7,147.72,39490461,583342099770000.0,163321,6945428,0.1759
2019-10-29,TATAMOTORS,EQ,147.7,151.9,175.5,151.2,172.15,172.45,166.77,184435614,3075875142405000.0,720492,33149608,0.1797
2019-10-30,TATAMOTORS,EQ,172.45,175.0,175.65,166.55,172.5,171.9,171.14,90759545,1553253265610000.0,400940,7112174,0.0784
2019-10-31,TATAMOTORS,EQ,171.9,169.8,179.65,168.95,177.8,177.7,176.2,81392641,1434134912895000.0,346207,12502396,0.1536
2019-11-01,TATAMOTORS,EQ,177.7,175.2,178.0,172.4,175.0,175.05,175.64,40613555,713326870810000.0,183649,2929747,0.0721
2019-11-04,TATAMOTORS,EQ,175.05,171.6,178.45,170.85,172.25,172.2,174.09,40641411,707535425185000.0,193894,2767494,0.0681
2019-11-05,TATAMOTORS,EQ,172.2,173.25,175.75,169.95,171.75,172.0,173.16,36268596,628032331930000.0,173036,4850826,0.13369999999999999
2019-11-06,TATAMOTORS,EQ,172.0,172.0,176.35,170.5,174.2,174.5,173.77,28923778,502609617239999.94,137001,3124320,0.10800000000000001
2019-11-07,TATAMOTORS,EQ,174.5,174.7,174.7,167.6,171.35,171.5,171.01,38625387,660521351490000.0,162464,5515246,0.1428
2019-11-08,TATAMOTORS,EQ,171.5,170.75,178.9,167.8,169.5,169.05,172.68,39102947,675247326855000.0,164139,4773623,0.12210000000000001
